"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-07","1918","11","07","","7.8","","5.0","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-08","1918","11","08","","11.1","","3.9","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-09","1918","11","09","","9.4","","6.7","","8.1","","9.9","","0.0","","8.1","","0.0","","8.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-10","1918","11","10","","10.6","","6.1","","8.4","","9.6","","0.0","","25.1","","0.0","","25.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-11","1918","11","11","","11.1","","4.4","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-12","1918","11","12","","8.9","","6.7","","7.8","","10.2","","0.0","","23.9","","0.0","","23.9","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-13","1918","11","13","","8.3","","6.1","","7.2","","10.8","","0.0","","21.8","","0.0","","21.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-14","1918","11","14","","7.8","","2.8","","5.3","","12.7","","0.0","","8.9","","0.0","","8.9","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-15","1918","11","15","","7.8","","5.6","","6.7","","11.3","","0.0","","7.4","","0.0","","7.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-16","1918","11","16","","7.2","","3.3","","5.3","","12.7","","0.0","","6.4","","0.0","","6.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-17","1918","11","17","","10.6","","5.0","","7.8","","10.2","","0.0","","2.5","","0.0","","2.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-18","1918","11","18","","8.9","","7.2","","8.1","","9.9","","0.0","","1.3","","0.0","","1.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-19","1918","11","19","","8.3","","7.2","","7.8","","10.2","","0.0","","3.8","","0.0","","3.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-20","1918","11","20","","8.3","","5.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-21","1918","11","21","","6.7","","0.0","","3.4","","14.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-22","1918","11","22","","8.3","","1.7","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-23","1918","11","23","","12.2","","-1.1","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-24","1918","11","24","","4.4","","0.6","","2.5","","15.5","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-25","1918","11","25","","6.1","","-0.6","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-26","1918","11","26","","5.0","","0.6","","2.8","","15.2","","0.0","","18.0","","7.1","","25.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-27","1918","11","27","","3.9","","0.6","","2.3","","15.7","","0.0","","2.8","","0.0","","2.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-28","1918","11","28","","5.6","","2.2","","3.9","","14.1","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-29","1918","11","29","","7.2","","4.4","","5.8","","12.2","","0.0","","1.0","","0.0","","1.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-30","1918","11","30","","8.9","","4.4","","6.7","","11.3","","0.0","","5.1","","0.0","","5.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-01","1918","12","01","","6.7","","4.4","","5.6","","12.4","","0.0","","8.4","","0.0","","8.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-02","1918","12","02","","6.7","","4.4","","5.6","","12.4","","0.0","","14.7","","0.0","","14.7","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-03","1918","12","03","","5.0","","2.8","","3.9","","14.1","","0.0","","52.1","","0.0","","52.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-04","1918","12","04","","9.4","","3.3","","6.4","","11.6","","0.0","","16.3","","0.0","","16.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-05","1918","12","05","","5.6","","2.2","","3.9","","14.1","","0.0","","3.6","","0.0","","3.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-06","1918","12","06","","8.3","","5.0","","6.7","","11.3","","0.0","","2.0","","0.0","","2.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-07","1918","12","07","","8.3","","6.7","","7.5","","10.5","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-08","1918","12","08","","8.9","","3.3","","6.1","","11.9","","0.0","","3.0","","0.0","","3.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-09","1918","12","09","","5.6","","2.8","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-10","1918","12","10","","8.9","","2.8","","5.9","","12.1","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-11","1918","12","11","","3.9","","1.7","","2.8","","15.2","","0.0","","8.4","","0.0","","8.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-12","1918","12","12","","7.8","","1.1","","4.5","","13.5","","0.0","","9.4","","0.0","","9.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-13","1918","12","13","","10.0","","5.6","","7.8","","10.2","","0.0","","21.6","","0.0","","21.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-14","1918","12","14","","9.4","","7.2","","8.3","","9.7","","0.0","","2.5","","0.0","","2.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-15","1918","12","15","","6.7","","2.8","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-16","1918","12","16","","4.4","","-0.6","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-17","1918","12","17","","3.9","","-1.1","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-18","1918","12","18","","5.6","","2.8","","4.2","","13.8","","0.0","","6.1","","0.0","","6.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-19","1918","12","19","","6.1","","1.7","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-20","1918","12","20","","6.1","","3.9","","5.0","","13.0","","0.0","","10.7","","0.0","","10.7","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-21","1918","12","21","","2.8","","-2.8","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-22","1918","12","22","","2.2","","-2.2","","0.0","","18.0","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-23","1918","12","23","","2.8","","-2.8","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-24","1918","12","24","","0.0","","-2.8","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-25","1918","12","25","","1.1","","-1.7","","-0.3","","18.3","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-26","1918","12","26","","3.9","","-1.1","","1.4","","16.6","","0.0","","2.3","","0.0","","2.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-27","1918","12","27","","8.3","","3.3","","5.8","","12.2","","0.0","","34.3","","0.0","","34.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-28","1918","12","28","","7.2","","3.9","","5.6","","12.4","","0.0","","8.1","","0.0","","8.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-29","1918","12","29","","5.0","","-1.1","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-30","1918","12","30","","3.3","","-2.8","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-12-31","1918","12","31","","1.1","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
